nome_produto,categoria_produto,fabricante,preco,quantidade_estoque,data_compra,nome_cliente,faixa_etaria_cliente,genero_cliente,estado_residencia_cliente,meio_pagamento,em_promocao,desconto_maximo,frete_gratis,avaliacao_produto,quantidade_vendida
Produto_4235,Brinquedos,Samsung,489.87,655,2024-07-18,João,56-65,Feminino,MG,Pix,False,0.0,True,3,1
Produto_8514,Móveis,Microsoft,613.48,2993,2023-12-02,Maria,36-45,Feminino,RS,Boleto,True,24.1,True,5,6
Produto_2843,Beleza,Microsoft,1353.26,2200,2024-02-24,Maria,36-45,Feminino,RS,Boleto,True,12.2,True,5,5
Produto_4627,Vestuário,Philips,210.11,2344,2023-12-11,Lucas,56-65,Masculino,CE,Boleto,True,10.7,True,2,1
Produto_4010,Esportes,LG,988.76,3034,2024-04-19,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,True,2,3
Produto_6889,Jogos,Panasonic,62.4,3688,2024-05-27,Pedro,56-65,Feminino,PR,Cartão de Crédito,True,10.5,True,3,2
Produto_1915,Móveis,Nokia,833.39,1722,2024-03-28,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,False,2,1
Produto_2276,Brinquedos,Apple,733.89,1799,2024-08-29,Carla,18-25,Outro,SC,Cartão de Crédito,True,27.3,True,1,7
Produto_6792,Jogos,LG,819.84,89,2024-06-06,Paula,46-55,Masculino,PR,Pix,True,14.4,True,5,10
Produto_9036,Jogos,LG,364.69,989,2024-07-09,Maria,36-45,Feminino,RS,Cartão de Crédito,True,20.2,False,3,2
Produto_2980,Eletrodomésticos,Panasonic,943.57,3091,2024-06-28,João,56-65,Feminino,MG,Transferência Bancária,False,0.0,False,3,9
Produto_7191,Esportes,Sony,1134.2,825,2024-04-03,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,1,3
Produto_8644,Esportes,Sony,530.8,4049,2023-12-25,Paula,46-55,Masculino,PR,Pix,False,0.0,True,3,3
Produto_4157,Eletrônicos,Sony,242.32,3305,2024-03-25,Lucas,56-65,Masculino,CE,Boleto,False,0.0,False,1,6
Produto_1623,Móveis,Sony,968.21,3368,2024-08-09,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,False,3,8
Produto_7854,Jogos,Sony,1183.98,1299,2024-01-09,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,True,2,4
Produto_1256,Beleza,Samsung,628.58,3338,2023-11-10,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,3,9
Produto_1481,Móveis,Samsung,264.76,1375,2024-01-16,Thiago,46-55,Outro,SC,Pix,False,0.0,False,5,10
Produto_6263,Brinquedos,Philips,163.49,1867,2024-04-26,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,29.4,False,1,2
Produto_3157,Brinquedos,Sony,1107.51,2922,2024-08-15,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,4,3
Produto_7367,Eletrodomésticos,LG,1112.62,2568,2024-09-21,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,3,1
Produto_7052,Eletrodomésticos,Brastemp,616.0,3681,2024-04-14,Pedro,56-65,Feminino,PR,Pix,True,10.6,False,3,8
Produto_4493,Brinquedos,Philips,1122.37,2824,2024-08-11,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,2,3
Produto_4764,Jogos,Microsoft,299.47,1003,2024-02-29,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,4,2
Produto_7326,Beleza,Nokia,654.43,2389,2024-05-16,Paula,46-55,Masculino,PR,Transferência Bancária,True,12.8,True,4,5
Produto_8823,Vestuário,Sony,340.84,4645,2024-09-10,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,True,1,6
Produto_9963,Brinquedos,Samsung,933.53,4087,2024-10-13,Paula,46-55,Masculino,PR,Transferência Bancária,True,20.2,True,3,5
Produto_5436,Jogos,Sony,136.35,2275,2024-04-14,João,56-65,Feminino,MG,Boleto,False,0.0,True,4,5
Produto_6956,Jogos,Panasonic,1325.87,2866,2024-07-15,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,False,3,1
Produto_7900,Eletrônicos,Apple,1208.54,349,2024-10-12,Ana,56-65,Feminino,RS,Boleto,False,0.0,True,2,10
Produto_8771,Eletrônicos,LG,467.47,4265,2024-01-18,Paula,46-55,Masculino,PR,Pix,False,0.0,True,3,9
Produto_6997,Esportes,Panasonic,658.37,1326,2024-08-28,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,4,2
Produto_2241,Móveis,Panasonic,421.05,4454,2023-12-08,Carla,18-25,Outro,SC,Pix,False,0.0,True,5,1
Produto_5256,Móveis,Brastemp,1077.3,4504,2024-09-26,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,22.2,True,5,9
Produto_4304,Eletrodomésticos,LG,338.2,1755,2024-08-08,Thiago,46-55,Outro,SC,Transferência Bancária,True,29.8,False,2,9
Produto_2408,Móveis,Panasonic,715.84,315,2024-03-29,João,56-65,Feminino,MG,Boleto,False,0.0,True,5,5
Produto_7018,Brinquedos,Panasonic,731.25,821,2023-11-24,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,3,1
Produto_9243,Esportes,Philips,56.45,4068,2024-01-28,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,3,3
Produto_3681,Beleza,Microsoft,703.8,2989,2024-02-02,Pedro,56-65,Feminino,PR,Boleto,False,0.0,False,4,9
Produto_6458,Eletrônicos,Brastemp,793.89,668,2024-10-19,Fernanda,26-35,Masculino,SC,Boleto,True,14.4,True,2,2
Produto_5786,Vestuário,Nokia,359.3,3297,2024-02-01,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,True,1,3
Produto_1831,Vestuário,Panasonic,448.71,3653,2024-03-10,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,4,1
Produto_8270,Jogos,Philips,1333.42,556,2024-08-14,Thiago,46-55,Outro,SC,Cartão de Crédito,True,28.8,True,2,2
Produto_6830,Móveis,Nokia,853.85,1260,2024-10-27,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,4,7
Produto_3050,Esportes,Samsung,626.15,3892,2024-09-15,Maria,36-45,Feminino,RS,Pix,False,0.0,False,3,8
Produto_7600,Beleza,Microsoft,1282.46,4639,2024-07-30,Maria,36-45,Feminino,RS,Pix,False,0.0,True,5,4
Produto_3924,Esportes,Philips,769.59,913,2024-09-09,Carla,18-25,Outro,SC,Cartão de Crédito,True,21.2,False,3,1
Produto_8443,Móveis,Samsung,1077.71,2272,2023-12-13,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,5,4
Produto_9826,Eletrodomésticos,LG,304.04,1868,2024-10-30,Pedro,56-65,Feminino,PR,Pix,True,20.4,False,2,5
Produto_2761,Eletrônicos,Apple,1333.05,3923,2024-10-22,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,False,2,4
Produto_6869,Eletrônicos,Apple,332.08,2883,2024-03-05,Paula,46-55,Masculino,PR,Pix,False,0.0,False,1,9
Produto_6934,Esportes,Microsoft,156.05,3076,2024-02-15,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,False,2,5
Produto_3546,Esportes,Philips,355.59,2620,2024-01-26,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,False,2,3
Produto_9300,Vestuário,Sony,596.11,637,2024-05-26,Paula,46-55,Masculino,PR,Pix,True,5.9,False,4,6
Produto_6370,Eletrônicos,Microsoft,949.69,1453,2024-05-21,Carla,18-25,Outro,SC,Boleto,False,0.0,False,3,6
Produto_1358,Esportes,Philips,1109.27,366,2024-10-21,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,3,7
Produto_9132,Brinquedos,Acer,689.76,2982,2024-02-02,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,4,6
Produto_4901,Beleza,Samsung,434.4,978,2023-11-25,Thiago,46-55,Outro,SC,Boleto,False,0.0,True,1,8
Produto_3979,Vestuário,Nokia,172.03,951,2024-06-05,Fernanda,26-35,Masculino,SC,Pix,False,0.0,True,4,7
Produto_8930,Beleza,Nokia,744.64,1400,2024-05-06,Lucas,56-65,Masculino,CE,Boleto,True,15.8,False,2,5
Produto_1407,Jogos,Nokia,1102.72,3982,2024-10-07,João,56-65,Feminino,MG,Boleto,True,18.3,True,5,1
Produto_7849,Beleza,Microsoft,702.35,307,2024-07-26,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,False,1,6
Produto_2213,Beleza,Apple,1026.88,1984,2024-05-31,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,1,1
Produto_6419,Jogos,Panasonic,951.65,183,2024-03-17,João,56-65,Feminino,MG,Boleto,True,13.8,False,5,5
Produto_4685,Brinquedos,Nokia,344.26,4272,2023-11-07,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,3,4
Produto_1889,Móveis,LG,1167.03,4235,2024-07-12,Thiago,46-55,Outro,SC,Pix,False,0.0,False,1,1
Produto_4990,Móveis,Apple,1047.47,1153,2023-12-29,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,False,4,9
Produto_1148,Vestuário,Acer,322.37,311,2024-04-09,Ana,56-65,Feminino,RS,Boleto,False,0.0,True,4,4
Produto_8375,Vestuário,LG,651.78,302,2024-06-13,Maria,36-45,Feminino,RS,Pix,False,0.0,True,4,2
Produto_1915,Jogos,Sony,1357.56,4893,2024-05-10,Fernanda,26-35,Masculino,SC,Boleto,True,11.3,False,1,3
Produto_7674,Vestuário,Brastemp,1039.78,647,2023-12-06,Maria,36-45,Feminino,RS,Pix,False,0.0,False,1,3
Produto_7693,Vestuário,Samsung,417.03,443,2024-11-03,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,True,3,10
Produto_5428,Móveis,Brastemp,1350.26,3885,2024-01-14,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,False,2,5
Produto_1702,Eletrodomésticos,LG,1428.26,4020,2023-11-05,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,True,3,10
Produto_2859,Esportes,Nokia,955.98,1129,2024-03-16,Pedro,56-65,Feminino,PR,Boleto,False,0.0,False,4,2
Produto_6331,Beleza,Philips,453.41,3343,2023-11-22,Lucas,56-65,Masculino,CE,Boleto,False,0.0,False,4,6
Produto_9300,Móveis,LG,289.44,4124,2024-08-03,João,56-65,Feminino,MG,Transferência Bancária,True,16.5,False,1,2
Produto_3724,Móveis,LG,790.37,2939,2024-09-26,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,3,10
Produto_7591,Vestuário,Apple,711.73,3866,2024-02-23,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,True,1,7
Produto_5229,Beleza,Philips,805.06,1108,2024-05-28,João,56-65,Feminino,MG,Pix,False,0.0,True,4,9
Produto_1463,Vestuário,Microsoft,1421.19,4856,2024-05-06,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,True,5,4
Produto_7422,Eletrodomésticos,Philips,720.43,1249,2024-03-12,Pedro,56-65,Feminino,PR,Pix,False,0.0,True,4,4
Produto_6796,Esportes,Sony,1307.86,2257,2023-12-19,Maria,36-45,Feminino,RS,Boleto,True,14.5,True,2,1
Produto_1959,Eletrodomésticos,Apple,661.85,3844,2024-01-22,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,False,1,2
Produto_9222,Eletrodomésticos,Microsoft,1034.9,1571,2024-10-10,Gabriel,18-25,Outro,RJ,Pix,True,6.6,True,4,5
Produto_7911,Móveis,Brastemp,1078.84,3609,2023-11-25,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,5,4
Produto_3459,Eletrodomésticos,Microsoft,1333.29,3175,2024-06-21,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,3,9
Produto_5462,Beleza,Apple,626.46,2611,2024-03-29,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,True,4,2
Produto_8466,Vestuário,Samsung,814.1,1982,2024-01-15,Maria,36-45,Feminino,RS,Pix,False,0.0,True,5,4
Produto_7357,Eletrodomésticos,Nokia,185.79,1937,2023-12-16,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,True,1,4
Produto_1004,Móveis,Brastemp,859.23,4861,2024-04-04,Maria,36-45,Feminino,RS,Pix,True,12.3,False,2,9
Produto_3299,Vestuário,Philips,737.83,1670,2024-02-03,Thiago,46-55,Outro,SC,Boleto,False,0.0,False,3,9
Produto_9525,Jogos,LG,1385.46,1272,2023-11-30,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,2,8
Produto_4948,Eletrodomésticos,Acer,717.93,4563,2024-06-30,Gabriel,18-25,Outro,RJ,Pix,True,12.5,False,4,7
Produto_3468,Vestuário,Panasonic,319.22,1753,2024-02-08,João,56-65,Feminino,MG,Pix,True,7.0,False,3,3
Produto_1090,Beleza,Brastemp,92.98,2551,2024-09-30,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,True,4,3
Produto_2694,Jogos,LG,57.56,4216,2024-09-13,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,3,6
Produto_6184,Brinquedos,Brastemp,690.03,1944,2024-02-27,Pedro,56-65,Feminino,PR,Boleto,True,21.4,True,2,4
Produto_2375,Esportes,LG,1056.56,1804,2023-11-14,Paula,46-55,Masculino,PR,Transferência Bancária,True,9.6,True,1,6
Produto_6536,Vestuário,Sony,712.8,4681,2024-07-26,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,False,5,5
Produto_6582,Vestuário,Acer,474.12,4960,2024-10-28,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,True,1,1
Produto_1251,Jogos,Microsoft,133.27,2368,2024-02-17,Pedro,56-65,Feminino,PR,Cartão de Crédito,True,16.6,False,1,4
Produto_7139,Brinquedos,Acer,1274.23,3148,2023-12-17,Paula,46-55,Masculino,PR,Boleto,False,0.0,True,2,7
Produto_7198,Eletrônicos,Sony,1358.38,2412,2024-02-19,Carla,18-25,Outro,SC,Boleto,True,5.4,False,1,1
Produto_3925,Vestuário,Apple,102.81,3345,2024-02-06,Thiago,46-55,Outro,SC,Pix,True,22.6,True,2,10
Produto_9837,Brinquedos,Nokia,729.74,2832,2023-12-16,Gabriel,18-25,Outro,RJ,Boleto,True,26.9,True,1,1
Produto_1653,Eletrodomésticos,Microsoft,374.95,3573,2024-04-05,Maria,36-45,Feminino,RS,Boleto,True,18.9,False,3,3
Produto_3449,Móveis,LG,1479.3,2676,2024-08-09,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,5,10
Produto_7886,Eletrodomésticos,Philips,1497.92,60,2024-02-22,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,1,3
Produto_8121,Jogos,Apple,1458.94,534,2024-03-09,Pedro,56-65,Feminino,PR,Pix,True,24.6,False,5,10
Produto_4039,Jogos,Acer,494.89,348,2024-02-13,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,False,5,10
Produto_8313,Eletrodomésticos,Nokia,631.22,4562,2024-09-29,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,False,2,2
Produto_4709,Esportes,Panasonic,941.5,3347,2024-06-11,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,4,1
Produto_6962,Vestuário,Samsung,228.75,1604,2024-06-26,Ana,56-65,Feminino,RS,Pix,False,0.0,False,2,5
Produto_6604,Jogos,LG,304.64,1606,2024-02-27,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,False,4,8
Produto_6680,Eletrodomésticos,Panasonic,1406.44,250,2024-06-07,Gabriel,18-25,Outro,RJ,Pix,True,10.5,False,4,1
Produto_1319,Jogos,Philips,269.33,990,2024-08-28,Gabriel,18-25,Outro,RJ,Transferência Bancária,True,18.6,True,3,2
Produto_3435,Brinquedos,Acer,747.69,2718,2024-03-31,Thiago,46-55,Outro,SC,Boleto,True,7.9,True,2,10
Produto_3421,Beleza,Acer,1086.99,2497,2023-11-26,Pedro,56-65,Feminino,PR,Cartão de Crédito,True,18.2,False,4,6
Produto_3272,Móveis,Panasonic,755.11,1382,2024-05-12,Maria,36-45,Feminino,RS,Pix,True,7.0,False,1,3
Produto_2054,Brinquedos,Microsoft,949.96,3685,2024-07-19,Thiago,46-55,Outro,SC,Boleto,False,0.0,True,2,7
Produto_7082,Beleza,Samsung,801.27,159,2023-11-06,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,5,10
Produto_8096,Eletrodomésticos,LG,798.07,2220,2024-01-08,Thiago,46-55,Outro,SC,Pix,True,18.2,True,5,6
Produto_9094,Brinquedos,Acer,1368.07,1194,2024-08-03,João,56-65,Feminino,MG,Pix,False,0.0,True,5,3
Produto_8104,Móveis,Philips,657.48,625,2024-06-25,Maria,36-45,Feminino,RS,Transferência Bancária,True,13.2,False,2,6
Produto_7094,Esportes,Brastemp,851.87,1694,2024-02-07,Lucas,56-65,Masculino,CE,Boleto,True,25.3,True,2,3
Produto_8786,Eletrodomésticos,Brastemp,289.31,541,2024-09-12,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,True,4,9
Produto_1987,Móveis,Sony,1392.39,2237,2023-11-19,Paula,46-55,Masculino,PR,Boleto,True,25.5,True,2,3
Produto_6692,Jogos,LG,1413.03,1800,2024-01-19,Gabriel,18-25,Outro,RJ,Pix,True,11.6,False,3,9
Produto_7466,Móveis,Samsung,562.2,2458,2024-10-10,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,False,3,8
Produto_1493,Móveis,Sony,851.53,4691,2024-01-15,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,False,2,2
Produto_7210,Jogos,Panasonic,505.44,2567,2024-05-12,Maria,36-45,Feminino,RS,Pix,False,0.0,True,4,8
Produto_2002,Jogos,Brastemp,756.39,2406,2023-11-22,Ana,56-65,Feminino,RS,Cartão de Crédito,True,29.9,True,3,5
Produto_3885,Móveis,Sony,1033.27,1400,2024-08-16,Pedro,56-65,Feminino,PR,Boleto,False,0.0,True,5,2
Produto_7709,Brinquedos,Philips,300.43,4375,2024-03-20,Carla,18-25,Outro,SC,Boleto,False,0.0,False,3,9
Produto_8007,Beleza,LG,269.35,4386,2024-06-24,Thiago,46-55,Outro,SC,Boleto,True,23.1,True,3,2
Produto_4228,Beleza,Panasonic,1086.13,3602,2024-10-15,Maria,36-45,Feminino,RS,Pix,True,15.4,True,5,10
Produto_7725,Móveis,LG,760.98,633,2024-02-14,Thiago,46-55,Outro,SC,Pix,False,0.0,False,4,5
Produto_1168,Eletrodomésticos,Samsung,1340.0,4756,2023-11-22,Paula,46-55,Masculino,PR,Transferência Bancária,True,10.0,True,1,2
Produto_7021,Esportes,Acer,1212.23,2862,2024-08-09,Maria,36-45,Feminino,RS,Boleto,True,22.8,True,2,2
Produto_7188,Vestuário,Samsung,293.27,3241,2024-03-16,Pedro,56-65,Feminino,PR,Boleto,False,0.0,True,2,7
Produto_2969,Móveis,Samsung,787.81,882,2024-01-02,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,True,3,4
Produto_4443,Brinquedos,Nokia,221.63,3443,2024-10-31,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,True,3,6
Produto_2450,Esportes,LG,378.18,788,2024-06-16,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,2,9
Produto_5537,Brinquedos,Apple,771.89,4473,2024-05-02,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,False,1,5
Produto_8306,Beleza,Apple,1322.76,4816,2024-01-09,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,False,2,8
Produto_9353,Beleza,Apple,190.17,1109,2024-03-07,Thiago,46-55,Outro,SC,Boleto,False,0.0,False,4,6
Produto_1024,Beleza,Samsung,1293.3,3152,2023-11-11,Ana,56-65,Feminino,RS,Pix,True,14.8,True,3,6
Produto_6019,Jogos,Panasonic,193.09,2441,2024-05-21,João,56-65,Feminino,MG,Boleto,True,5.1,False,3,8
Produto_5811,Beleza,Acer,856.36,193,2023-12-15,Paula,46-55,Masculino,PR,Pix,True,10.2,True,4,5
Produto_9810,Beleza,Panasonic,954.06,1687,2024-09-10,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,True,4,7
Produto_9672,Eletrodomésticos,LG,187.79,4369,2024-06-16,Gabriel,18-25,Outro,RJ,Boleto,True,22.9,True,3,5
Produto_6689,Beleza,Sony,215.67,3390,2024-08-04,Maria,36-45,Feminino,RS,Cartão de Crédito,True,13.7,True,5,2
Produto_8497,Móveis,Philips,1028.9,844,2024-11-02,Lucas,56-65,Masculino,CE,Pix,False,0.0,False,4,7
Produto_5338,Esportes,LG,713.0,3559,2024-03-02,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,5,4
Produto_4859,Esportes,Nokia,830.41,3060,2023-11-12,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,18.8,False,1,3
Produto_3653,Brinquedos,Brastemp,718.51,3907,2024-10-01,Thiago,46-55,Outro,SC,Transferência Bancária,True,7.6,True,3,8
Produto_7810,Esportes,Nokia,335.52,41,2024-05-21,Lucas,56-65,Masculino,CE,Pix,False,0.0,True,2,5
Produto_5500,Esportes,Samsung,562.2,27,2024-06-08,Thiago,46-55,Outro,SC,Pix,False,0.0,False,4,9
Produto_4386,Brinquedos,Philips,1257.35,3825,2024-03-26,Ana,56-65,Feminino,RS,Pix,True,21.1,True,5,10
Produto_5005,Brinquedos,Acer,605.18,299,2024-09-01,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,True,3,1
Produto_1360,Jogos,Apple,954.63,1577,2024-01-19,Gabriel,18-25,Outro,RJ,Boleto,True,24.5,False,1,4
Produto_7724,Brinquedos,Samsung,387.23,874,2024-09-11,Thiago,46-55,Outro,SC,Boleto,True,21.2,False,4,10
Produto_3995,Eletrodomésticos,Apple,248.79,2337,2024-09-10,Thiago,46-55,Outro,SC,Boleto,True,5.6,False,4,8
Produto_8267,Beleza,Philips,1357.85,1425,2024-05-06,Paula,46-55,Masculino,PR,Transferência Bancária,True,27.3,False,4,1
Produto_3378,Jogos,Apple,1375.52,2332,2024-05-09,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,4,7
Produto_8234,Vestuário,Philips,1225.44,1847,2024-10-11,Paula,46-55,Masculino,PR,Boleto,False,0.0,True,5,8
Produto_4085,Brinquedos,Nokia,73.27,2584,2024-02-21,Pedro,56-65,Feminino,PR,Transferência Bancária,True,23.2,False,5,4
Produto_2072,Vestuário,LG,944.21,183,2023-11-13,João,56-65,Feminino,MG,Pix,True,20.7,True,5,3
Produto_7495,Móveis,Panasonic,727.31,2127,2024-10-20,Pedro,56-65,Feminino,PR,Transferência Bancária,True,29.0,False,4,3
Produto_6749,Brinquedos,Apple,917.88,4086,2024-10-13,Fernanda,26-35,Masculino,SC,Pix,False,0.0,True,4,5
Produto_4007,Móveis,LG,1274.36,2813,2023-12-28,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,False,4,7
Produto_2835,Brinquedos,Panasonic,188.3,2164,2024-09-17,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,4,9
Produto_9818,Brinquedos,Nokia,890.6,4262,2023-11-05,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,2,10
Produto_4247,Móveis,Acer,181.46,1083,2024-03-28,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,False,3,9
Produto_6444,Jogos,Microsoft,1074.89,3680,2024-02-18,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,True,3,8
Produto_3888,Vestuário,Nokia,765.97,2730,2024-05-17,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,False,4,5
Produto_4478,Móveis,Samsung,461.38,1955,2024-05-28,Lucas,56-65,Masculino,CE,Pix,True,23.0,False,3,8
Produto_6786,Esportes,Sony,814.34,2248,2024-06-06,Maria,36-45,Feminino,RS,Cartão de Crédito,True,14.5,False,3,8
Produto_5431,Vestuário,LG,839.23,4816,2023-11-26,Carla,18-25,Outro,SC,Pix,False,0.0,True,4,9
Produto_1792,Móveis,Panasonic,1073.12,4338,2024-01-18,Thiago,46-55,Outro,SC,Pix,False,0.0,True,1,3
Produto_7062,Brinquedos,Apple,859.81,1349,2024-05-29,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,True,5,9
Produto_9429,Jogos,Apple,761.52,1825,2024-06-25,Paula,46-55,Masculino,PR,Pix,True,13.3,False,3,6
Produto_8509,Vestuário,Apple,1076.07,2397,2023-11-26,Pedro,56-65,Feminino,PR,Boleto,False,0.0,True,1,6
Produto_4056,Móveis,Samsung,521.26,4315,2024-08-22,Gabriel,18-25,Outro,RJ,Pix,True,7.2,False,3,2
Produto_9160,Brinquedos,Brastemp,604.99,1134,2024-07-28,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,2,2
Produto_7168,Brinquedos,Philips,248.54,4225,2024-02-16,Paula,46-55,Masculino,PR,Boleto,False,0.0,True,2,9
Produto_8387,Esportes,Nokia,136.31,3349,2024-03-11,Paula,46-55,Masculino,PR,Pix,True,5.0,False,5,5
Produto_3842,Eletrônicos,Sony,596.6,2997,2023-12-08,João,56-65,Feminino,MG,Pix,False,0.0,True,1,4
Produto_8251,Jogos,Sony,897.92,4806,2023-11-13,Carla,18-25,Outro,SC,Boleto,False,0.0,True,5,6
Produto_6916,Eletrodomésticos,Brastemp,1025.88,4283,2023-12-15,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,1,1
Produto_7120,Beleza,Apple,1481.41,2305,2024-03-16,Gabriel,18-25,Outro,RJ,Pix,False,0.0,True,1,3
Produto_3146,Beleza,Samsung,1159.48,4303,2024-06-06,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,False,3,10
Produto_8193,Eletrodomésticos,Samsung,896.66,713,2023-12-09,João,56-65,Feminino,MG,Boleto,False,0.0,True,3,7
Produto_1727,Brinquedos,Acer,596.55,2729,2024-06-03,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,True,5,6
Produto_7221,Esportes,Microsoft,1352.65,1950,2024-10-18,Ana,56-65,Feminino,RS,Pix,False,0.0,True,5,4
Produto_2027,Eletrodomésticos,Philips,768.03,3714,2024-04-18,Paula,46-55,Masculino,PR,Pix,False,0.0,False,2,3
Produto_2189,Móveis,Apple,1183.09,2002,2024-07-12,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,3,8
Produto_1480,Vestuário,Samsung,404.71,1036,2024-06-28,Ana,56-65,Feminino,RS,Boleto,False,0.0,False,3,7
Produto_5558,Esportes,Nokia,1249.29,1107,2023-11-28,João,56-65,Feminino,MG,Transferência Bancária,False,0.0,True,5,6
Produto_8511,Beleza,Acer,941.3,1268,2024-02-29,Lucas,56-65,Masculino,CE,Boleto,True,19.4,False,3,10
Produto_4017,Brinquedos,Philips,238.29,852,2024-10-28,Fernanda,26-35,Masculino,SC,Pix,True,28.5,True,5,1
Produto_5032,Eletrodomésticos,LG,553.59,359,2024-01-06,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,1,7
Produto_3627,Móveis,Philips,297.01,2992,2023-12-06,Pedro,56-65,Feminino,PR,Boleto,False,0.0,False,3,7
Produto_4722,Jogos,Apple,1089.48,3085,2024-07-12,Paula,46-55,Masculino,PR,Transferência Bancária,True,21.2,True,2,9
Produto_6137,Eletrodomésticos,Philips,1035.74,1764,2024-01-27,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,4,5
